Entity,Code,Day,people_vaccinated
Denmark,DNK,2021-01-12,115174
Denmark,DNK,2021-01-13,127781
Denmark,DNK,2021-01-14,145468
Denmark,DNK,2021-01-15,160473
Denmark,DNK,2021-01-16,165014
Denmark,DNK,2021-01-17,167476
Denmark,DNK,2021-01-18,171282
Denmark,DNK,2021-01-19,173727
Denmark,DNK,2021-01-20,175206
Denmark,DNK,2021-01-21,176707
Denmark,DNK,2021-01-22,177363
Denmark,DNK,2021-01-23,178096
Denmark,DNK,2021-01-24,178691
Denmark,DNK,2021-01-25,178966
Denmark,DNK,2021-01-26,179176
Denmark,DNK,2021-01-27,179376
Denmark,DNK,2021-01-28,179595
Denmark,DNK,2021-01-29,180684
Denmark,DNK,2021-01-30,181869
Denmark,DNK,2021-01-31,183063
Denmark,DNK,2021-02-01,183811
Denmark,DNK,2021-02-02,185819
Denmark,DNK,2021-02-03,187334
Denmark,DNK,2021-02-04,188746
Denmark,DNK,2021-02-05,190314
Denmark,DNK,2021-02-06,191320
Denmark,DNK,2021-02-07,193201
Denmark,DNK,2021-02-08,195723
Denmark,DNK,2021-02-09,199250
Denmark,DNK,2021-02-10,202522
Denmark,DNK,2021-02-11,208199
Denmark,DNK,2021-02-12,220258
Denmark,DNK,2021-02-13,226798
Denmark,DNK,2021-02-14,233006
Denmark,DNK,2021-02-15,246798
Denmark,DNK,2021-02-16,260007
Denmark,DNK,2021-02-17,270441
Denmark,DNK,2021-02-18,281894
Denmark,DNK,2021-02-19,295753
Denmark,DNK,2021-02-20,306218
Denmark,DNK,2021-02-21,316983
Denmark,DNK,2021-02-22,330465
Denmark,DNK,2021-02-23,344839
Denmark,DNK,2021-02-24,358516
Denmark,DNK,2021-02-25,373023
Denmark,DNK,2021-02-26,408996
Denmark,DNK,2021-02-27,415644
Denmark,DNK,2021-02-28,426618
Denmark,DNK,2021-03-01,446342
Denmark,DNK,2021-03-02,463043
Denmark,DNK,2021-03-03,476010
Denmark,DNK,2021-03-04,493426
Denmark,DNK,2021-03-05,510024
Denmark,DNK,2021-03-06,524648
Denmark,DNK,2021-03-07,536683
Denmark,DNK,2021-03-08,546278
Denmark,DNK,2021-03-09,557178
Denmark,DNK,2021-03-10,569244
Denmark,DNK,2021-03-11,573815
Denmark,DNK,2021-03-12,577170
Denmark,DNK,2021-03-13,581703
Denmark,DNK,2021-03-14,582935
Denmark,DNK,2021-03-15,585757
Denmark,DNK,2021-03-16,592569
Denmark,DNK,2021-03-17,603332
Denmark,DNK,2021-03-18,618018
Denmark,DNK,2021-03-19,625859
Denmark,DNK,2021-03-20,628810
Denmark,DNK,2021-03-21,633789
Denmark,DNK,2021-03-22,637886
Denmark,DNK,2021-03-23,644024
Denmark,DNK,2021-03-24,653897
Denmark,DNK,2021-03-25,661651
Denmark,DNK,2021-03-26,667821
Denmark,DNK,2021-03-27,677815
Denmark,DNK,2021-03-28,688617
Denmark,DNK,2021-03-29,706654
Denmark,DNK,2021-03-30,728374
Denmark,DNK,2021-03-31,741503
Denmark,DNK,2021-04-01,745688
Denmark,DNK,2021-04-02,750583
Denmark,DNK,2021-04-03,762721
Denmark,DNK,2021-04-04,774422
Denmark,DNK,2021-04-05,786737
Denmark,DNK,2021-04-06,802750
Denmark,DNK,2021-04-07,819377
Denmark,DNK,2021-04-08,833105
Denmark,DNK,2021-04-09,849604
Denmark,DNK,2021-04-10,866381
Denmark,DNK,2021-04-11,881279
Denmark,DNK,2021-04-12,975457
Denmark,DNK,2021-04-13,993990
Denmark,DNK,2021-04-14,1005414
Denmark,DNK,2021-04-15,1020717
Denmark,DNK,2021-04-16,1038154
Denmark,DNK,2021-04-17,1056975
Denmark,DNK,2021-04-18,1071478
Denmark,DNK,2021-04-19,1096284
Denmark,DNK,2021-04-20,1118298
Denmark,DNK,2021-04-21,1140790
Denmark,DNK,2021-04-22,1168983
Denmark,DNK,2021-04-23,1191147
Denmark,DNK,2021-04-24,1206052
Denmark,DNK,2021-04-25,1221244
Denmark,DNK,2021-04-26,1252736
Denmark,DNK,2021-04-27,1279294
Denmark,DNK,2021-04-28,1303403
Denmark,DNK,2021-04-29,1329303
Denmark,DNK,2021-04-30,1342704
Denmark,DNK,2021-05-01,1349957
Denmark,DNK,2021-05-02,1366594
Denmark,DNK,2021-05-03,1387025
Denmark,DNK,2021-05-04,1414621
Denmark,DNK,2021-05-05,1441384
Denmark,DNK,2021-05-06,1462881
Denmark,DNK,2021-05-07,1479320
Denmark,DNK,2021-05-08,1488724
Denmark,DNK,2021-05-09,1504611
Denmark,DNK,2021-05-10,1531125
Denmark,DNK,2021-05-11,1560771
Denmark,DNK,2021-05-12,1586873
Denmark,DNK,2021-05-13,1606489
Denmark,DNK,2021-05-14,1626977
Denmark,DNK,2021-05-15,1642336
Denmark,DNK,2021-05-16,1662284
Denmark,DNK,2021-05-17,1693288
Denmark,DNK,2021-05-18,1722782
Denmark,DNK,2021-05-19,1754449
Denmark,DNK,2021-05-20,1786779
Denmark,DNK,2021-05-21,1822021
Denmark,DNK,2021-05-22,1847888
Djibouti,DJI,2021-04-17,10246
Djibouti,DJI,2021-04-28,12547
Dominica,DMA,2021-02-11,0
Dominica,DMA,2021-02-23,2465
Dominica,DMA,2021-02-25,4811
Dominica,DMA,2021-02-26,5924
Dominica,DMA,2021-03-01,7202
Dominica,DMA,2021-03-02,8238
Dominica,DMA,2021-03-03,9464
Dominica,DMA,2021-03-04,10476
Dominica,DMA,2021-03-05,11368
Dominica,DMA,2021-03-08,12275
Dominica,DMA,2021-03-10,13135
Dominica,DMA,2021-03-11,13565
Dominica,DMA,2021-03-22,15304
Dominica,DMA,2021-03-25,16058
Dominica,DMA,2021-03-31,17674
Dominica,DMA,2021-04-01,17775
Dominica,DMA,2021-04-12,17948
Dominica,DMA,2021-04-20,18173
Dominica,DMA,2021-04-22,18237
Dominica,DMA,2021-04-28,18498
Dominica,DMA,2021-05-07,18864
Dominica,DMA,2021-05-12,19099
Dominica,DMA,2021-05-17,19271
Dominica,DMA,2021-05-18,19360
Dominican Republic,DOM,2021-02-15,0
Dominican Republic,DOM,2021-02-16,385
Dominican Republic,DOM,2021-02-17,1379
Dominican Republic,DOM,2021-02-18,5328
Dominican Republic,DOM,2021-02-19,10200
Dominican Republic,DOM,2021-02-20,13087
Dominican Republic,DOM,2021-02-21,14264
Dominican Republic,DOM,2021-02-24,26400
Dominican Republic,DOM,2021-03-01,60000
Dominican Republic,DOM,2021-03-02,105000
Dominican Republic,DOM,2021-03-03,161827
Dominican Republic,DOM,2021-03-04,227719
Dominican Republic,DOM,2021-03-05,303490
Dominican Republic,DOM,2021-03-06,375265
Dominican Republic,DOM,2021-03-08,400041
Dominican Republic,DOM,2021-03-09,480237
Dominican Republic,DOM,2021-03-10,547091
Dominican Republic,DOM,2021-03-11,606006
Dominican Republic,DOM,2021-03-15,675000
Dominican Republic,DOM,2021-03-23,800000
Dominican Republic,DOM,2021-03-30,856474
Dominican Republic,DOM,2021-04-14,909898
Dominican Republic,DOM,2021-04-25,993804
Dominican Republic,DOM,2021-04-26,1029281
Dominican Republic,DOM,2021-04-27,1067830
Dominican Republic,DOM,2021-04-28,1106733
Dominican Republic,DOM,2021-04-29,1143669
Dominican Republic,DOM,2021-04-30,1174227
Dominican Republic,DOM,2021-05-01,1185502
Dominican Republic,DOM,2021-05-02,1192415
Dominican Republic,DOM,2021-05-03,1251674
Dominican Republic,DOM,2021-05-04,1319445
Dominican Republic,DOM,2021-05-05,1389890
Dominican Republic,DOM,2021-05-06,1456488
Dominican Republic,DOM,2021-05-07,1515063
Dominican Republic,DOM,2021-05-08,1535083
Dominican Republic,DOM,2021-05-09,1543725
Dominican Republic,DOM,2021-05-10,1671046
Dominican Republic,DOM,2021-05-11,1825500
Dominican Republic,DOM,2021-05-12,1984662
Dominican Republic,DOM,2021-05-13,2122713
Dominican Republic,DOM,2021-05-14,2251255
Dominican Republic,DOM,2021-05-15,2284580
Dominican Republic,DOM,2021-05-16,2299179
Dominican Republic,DOM,2021-05-18,2545132
Dominican Republic,DOM,2021-05-19,2658818
Dominican Republic,DOM,2021-05-20,2748532
Dominican Republic,DOM,2021-05-21,2822348
Dominican Republic,DOM,2021-05-22,2845928
Ecuador,ECU,2021-01-21,0
Ecuador,ECU,2021-01-22,108
Ecuador,ECU,2021-01-27,2982
Ecuador,ECU,2021-02-04,6228
Ecuador,ECU,2021-02-17,6228
Ecuador,ECU,2021-02-24,20784
Ecuador,ECU,2021-03-01,35886
Ecuador,ECU,2021-03-04,53088
Ecuador,ECU,2021-03-05,64920
Ecuador,ECU,2021-03-08,68244
Ecuador,ECU,2021-03-09,69030
Ecuador,ECU,2021-03-11,89687
Ecuador,ECU,2021-03-12,116948
Ecuador,ECU,2021-03-13,119222
Ecuador,ECU,2021-03-15,121054
Ecuador,ECU,2021-03-21,140765
Ecuador,ECU,2021-03-23,143614
Ecuador,ECU,2021-03-24,152526
Ecuador,ECU,2021-03-26,172413
Ecuador,ECU,2021-03-27,174642
Ecuador,ECU,2021-03-29,182329
Ecuador,ECU,2021-04-01,204902
Ecuador,ECU,2021-04-04,211720
Ecuador,ECU,2021-04-05,228504
Ecuador,ECU,2021-04-06,244159
Ecuador,ECU,2021-04-08,250631
Ecuador,ECU,2021-04-14,338180
Ecuador,ECU,2021-04-15,338180
Ecuador,ECU,2021-04-16,354019
Ecuador,ECU,2021-04-17,377199
Ecuador,ECU,2021-04-18,384093
Ecuador,ECU,2021-04-19,401871
Ecuador,ECU,2021-04-20,421937
Ecuador,ECU,2021-04-21,457403
Ecuador,ECU,2021-04-22,486524
Ecuador,ECU,2021-04-23,514854
Ecuador,ECU,2021-04-24,532367
Ecuador,ECU,2021-04-25,541420
Ecuador,ECU,2021-04-26,555265
Ecuador,ECU,2021-04-27,595699
Ecuador,ECU,2021-04-28,633421
Ecuador,ECU,2021-04-29,691000
Ecuador,ECU,2021-04-30,748021
Ecuador,ECU,2021-05-01,791822
Ecuador,ECU,2021-05-02,821960
Ecuador,ECU,2021-05-04,889218
Ecuador,ECU,2021-05-05,924539
Ecuador,ECU,2021-05-06,953238
Ecuador,ECU,2021-05-07,981620
Ecuador,ECU,2021-05-09,1024121
Ecuador,ECU,2021-05-11,1066590
Ecuador,ECU,2021-05-12,1076427
Ecuador,ECU,2021-05-13,1101897
Ecuador,ECU,2021-05-14,1138269
Ecuador,ECU,2021-05-15,1152298
Ecuador,ECU,2021-05-16,1179062
Ecuador,ECU,2021-05-17,1203517
Ecuador,ECU,2021-05-18,1203778
Ecuador,ECU,2021-05-19,1225735
Ecuador,ECU,2021-05-20,1299730
Ecuador,ECU,2021-05-22,1404426
Egypt,EGY,2021-01-24,0
Egypt,EGY,2021-01-30,1315
Egypt,EGY,2021-03-27,164534
Egypt,EGY,2021-04-18,660000
Egypt,EGY,2021-05-09,1064360
Egypt,EGY,2021-05-11,1133956
El Salvador,SLV,2021-02-17,0
El Salvador,SLV,2021-02-22,6000
El Salvador,SLV,2021-02-25,16000
El Salvador,SLV,2021-03-14,25000
El Salvador,SLV,2021-03-17,36000
El Salvador,SLV,2021-03-18,41512
El Salvador,SLV,2021-03-21,49000
El Salvador,SLV,2021-03-28,70000
El Salvador,SLV,2021-03-31,99855
El Salvador,SLV,2021-04-01,120476
El Salvador,SLV,2021-04-02,133330
El Salvador,SLV,2021-04-07,160000
El Salvador,SLV,2021-04-09,180000
El Salvador,SLV,2021-04-11,200000
El Salvador,SLV,2021-04-13,308426
El Salvador,SLV,2021-04-14,355941
El Salvador,SLV,2021-04-15,401179
El Salvador,SLV,2021-04-16,445109
El Salvador,SLV,2021-04-17,483638
El Salvador,SLV,2021-04-22,632613
El Salvador,SLV,2021-04-23,674495
El Salvador,SLV,2021-04-26,718089
El Salvador,SLV,2021-04-27,747918
El Salvador,SLV,2021-04-28,775959
El Salvador,SLV,2021-04-29,806790
El Salvador,SLV,2021-04-30,839870
El Salvador,SLV,2021-05-04,890109
El Salvador,SLV,2021-05-05,917399
El Salvador,SLV,2021-05-06,941508
El Salvador,SLV,2021-05-07,958828
El Salvador,SLV,2021-05-11,969970
El Salvador,SLV,2021-05-13,995901
El Salvador,SLV,2021-05-14,1012645
El Salvador,SLV,2021-05-15,1024727
El Salvador,SLV,2021-05-17,1036121
El Salvador,SLV,2021-05-18,1051425
El Salvador,SLV,2021-05-19,1066112
El Salvador,SLV,2021-05-20,1079935
El Salvador,SLV,2021-05-21,1083936
El Salvador,SLV,2021-05-22,1097762
England,,2020-12-29,893809
England,,2020-12-30,1004110
England,,2020-12-31,1094444
England,,2021-01-01,1119262
England,,2021-01-02,1149325
England,,2021-01-03,1165685
England,,2021-01-04,1193348
England,,2021-01-05,1251746
England,,2021-01-06,1341236
England,,2021-01-07,1544781
England,,2021-01-08,1795376
England,,2021-01-10,1959151
England,,2021-01-11,2080280
England,,2021-01-12,2254556
England,,2021-01-13,2494371
England,,2021-01-14,2769164
England,,2021-01-15,3090058
England,,2021-01-16,3365492
England,,2021-01-17,3520056
England,,2021-01-18,3687206
England,,2021-01-19,3985579
England,,2021-01-20,4303730
England,,2021-01-21,4661293
England,,2021-01-22,5085771
England,,2021-01-23,5529101
England,,2021-01-24,5727693
England,,2021-01-25,5962544
England,,2021-01-26,6221850
England,,2021-01-27,6473752
England,,2021-01-28,6816945
England,,2021-01-29,7253305
England,,2021-01-30,7792996
England,,2021-01-31,8082355
England,,2021-02-01,8362868
England,,2021-02-02,8663041
England,,2021-02-03,9041835
England,,2021-02-04,9430261
England,,2021-02-05,9831897
England,,2021-02-06,10290215
England,,2021-02-07,10519729
England,,2021-02-08,10771998
England,,2021-02-09,11083652
England,,2021-02-10,11422507
England,,2021-02-11,11809241
England,,2021-02-12,12246166
England,,2021-02-13,12675663
England,,2021-02-14,12862909
England,,2021-02-15,13082669
England,,2021-02-16,13395338
England,,2021-02-17,13817914
England,,2021-02-18,14214176
England,,2021-02-19,14537978
England,,2021-02-20,14844087
England,,2021-02-21,14958074
England,,2021-02-22,15113158
England,,2021-02-23,15398055
England,,2021-02-24,15794992
England,,2021-02-25,16227104
England,,2021-02-26,16679881
England,,2021-02-27,17051245
England,,2021-02-28,17212804
England,,2021-03-01,17373384
England,,2021-03-02,17554700
England,,2021-03-03,17785702
England,,2021-03-04,18106090
England,,2021-03-05,18491771
England,,2021-03-06,18875389
England,,2021-03-07,19015497
England,,2021-03-08,19199233
England,,2021-03-09,19380360
England,,2021-03-10,19587080
England,,2021-03-11,19798473
England,,2021-03-12,20111189
England,,2021-03-13,20568821
England,,2021-03-14,20791838
England,,2021-03-15,21122514
England,,2021-03-16,21493356
England,,2021-03-17,21886125
England,,2021-03-18,22337590
England,,2021-03-19,22873079
England,,2021-03-20,23559503
England,,2021-03-21,23854862
England,,2021-03-22,24137423
England,,2021-03-23,24406074
England,,2021-03-24,24681955
England,,2021-03-25,24940005
England,,2021-03-26,25284013
England,,2021-03-27,25651406
England,,2021-03-28,25903782
England,,2021-03-29,26090111
England,,2021-03-30,26266174
England,,2021-03-31,26454219
England,,2021-04-01,26576629
England,,2021-04-02,26644910
England,,2021-04-03,26719422
England,,2021-04-04,26746039
England,,2021-04-05,26765865
England,,2021-04-06,26820161
England,,2021-04-07,26879123
England,,2021-04-08,26934662
England,,2021-04-09,26996936
England,,2021-04-10,27070991
England,,2021-04-11,27107590
England,,2021-04-12,27132941
England,,2021-04-13,27172302
England,,2021-04-14,27251419
England,,2021-04-15,27345006
England,,2021-04-16,27447286
England,,2021-04-17,27559381
England,,2021-04-18,27628579
England,,2021-04-19,27713634
England,,2021-04-20,27798505
England,,2021-04-21,27891208
England,,2021-04-22,27995196
England,,2021-04-23,28102852
England,,2021-04-24,28227710
England,,2021-04-25,28289296
England,,2021-04-26,28356779
England,,2021-04-27,28441846
England,,2021-04-28,28545198
England,,2021-04-29,28656174
England,,2021-04-30,28771540
England,,2021-05-01,28895159
England,,2021-05-02,28965936
England,,2021-05-03,29025049
England,,2021-05-04,29124310
England,,2021-05-05,29232101
England,,2021-05-06,29333695
England,,2021-05-07,29441213
England,,2021-05-08,29578216
England,,2021-05-09,29651554
England,,2021-05-10,29727664
England,,2021-05-11,29826179
England,,2021-05-12,29973113
England,,2021-05-13,30146933
England,,2021-05-14,30331992
England,,2021-05-15,30537954
England,,2021-05-16,30643474
England,,2021-05-17,30729420
England,,2021-05-18,30884041
England,,2021-05-19,31120020
England,,2021-05-20,31354838
England,,2021-05-21,31546846
England,,2021-05-22,31725097
Equatorial Guinea,GNQ,2021-03-16,5765
Equatorial Guinea,GNQ,2021-03-29,9748
Equatorial Guinea,GNQ,2021-04-01,11090
Equatorial Guinea,GNQ,2021-04-16,27579
Equatorial Guinea,GNQ,2021-04-20,38024
Equatorial Guinea,GNQ,2021-04-22,47410
Equatorial Guinea,GNQ,2021-04-28,64646
Equatorial Guinea,GNQ,2021-05-18,130641
Estonia,EST,2020-12-27,191
Estonia,EST,2020-12-28,509
Estonia,EST,2020-12-29,876
Estonia,EST,2020-12-30,1890
Estonia,EST,2020-12-31,2476
Estonia,EST,2021-01-01,2476
Estonia,EST,2021-01-02,2506
Estonia,EST,2021-01-03,2524
Estonia,EST,2021-01-04,3166
Estonia,EST,2021-01-05,4976
Estonia,EST,2021-01-06,6587
Estonia,EST,2021-01-07,7929
Estonia,EST,2021-01-08,10144
Estonia,EST,2021-01-09,10695
Estonia,EST,2021-01-10,10918
Estonia,EST,2021-01-11,11767
Estonia,EST,2021-01-12,13347
Estonia,EST,2021-01-13,14742
Estonia,EST,2021-01-14,16522
Estonia,EST,2021-01-15,17803
Estonia,EST,2021-01-16,18023
Estonia,EST,2021-01-17,18053
Estonia,EST,2021-01-18,18712
Estonia,EST,2021-01-19,19471
Estonia,EST,2021-01-20,20323
Estonia,EST,2021-01-21,21840
Estonia,EST,2021-01-22,23075
Estonia,EST,2021-01-23,23330
Estonia,EST,2021-01-24,23491
Estonia,EST,2021-01-25,23867
Estonia,EST,2021-01-26,24611
Estonia,EST,2021-01-27,25251
Estonia,EST,2021-01-28,26324
Estonia,EST,2021-01-29,27547
Estonia,EST,2021-01-30,27813
Estonia,EST,2021-01-31,28098
Estonia,EST,2021-02-01,28818
Estonia,EST,2021-02-02,30066
Estonia,EST,2021-02-03,31729
Estonia,EST,2021-02-04,33785
Estonia,EST,2021-02-05,35334
Estonia,EST,2021-02-06,35742
Estonia,EST,2021-02-07,35753
Estonia,EST,2021-02-08,36750
Estonia,EST,2021-02-09,39028
Estonia,EST,2021-02-10,41620
Estonia,EST,2021-02-11,44375
Estonia,EST,2021-02-12,45908
Estonia,EST,2021-02-13,46040
Estonia,EST,2021-02-14,46042
Estonia,EST,2021-02-15,46660
Estonia,EST,2021-02-16,48490
Estonia,EST,2021-02-17,52157
Estonia,EST,2021-02-18,57443
Estonia,EST,2021-02-19,61218
Estonia,EST,2021-02-20,61806
Estonia,EST,2021-02-21,62318
Estonia,EST,2021-02-22,64412
Estonia,EST,2021-02-23,68199
Estonia,EST,2021-02-24,68530
Estonia,EST,2021-02-25,72257
Estonia,EST,2021-02-26,77439
Estonia,EST,2021-02-27,78474
Estonia,EST,2021-02-28,78658
Estonia,EST,2021-03-01,81105
Estonia,EST,2021-03-02,84076
Estonia,EST,2021-03-03,86987
Estonia,EST,2021-03-04,92133
Estonia,EST,2021-03-05,97711
Estonia,EST,2021-03-06,101298
Estonia,EST,2021-03-07,102292
Estonia,EST,2021-03-08,105715
Estonia,EST,2021-03-09,109752
Estonia,EST,2021-03-10,113750
Estonia,EST,2021-03-11,121933
Estonia,EST,2021-03-12,127668
Estonia,EST,2021-03-13,133095
Estonia,EST,2021-03-14,138369
Estonia,EST,2021-03-15,141728
Estonia,EST,2021-03-16,145478
Estonia,EST,2021-03-17,150652
Estonia,EST,2021-03-18,157289
Estonia,EST,2021-03-19,163741
Estonia,EST,2021-03-20,165963
Estonia,EST,2021-03-21,167286
Estonia,EST,2021-03-22,169239
Estonia,EST,2021-03-23,171985
Estonia,EST,2021-03-24,177233
Estonia,EST,2021-03-25,185719
Estonia,EST,2021-03-26,191539
Estonia,EST,2021-03-27,193669
Estonia,EST,2021-03-28,194156
Estonia,EST,2021-03-29,196104
Estonia,EST,2021-03-30,198693
Estonia,EST,2021-03-31,203154
Estonia,EST,2021-04-01,211154
Estonia,EST,2021-04-02,214707
Estonia,EST,2021-04-03,222506
Estonia,EST,2021-04-04,226517
Estonia,EST,2021-04-05,229030
Estonia,EST,2021-04-06,231511
Estonia,EST,2021-04-07,236411
Estonia,EST,2021-04-08,248051
Estonia,EST,2021-04-09,257629
Estonia,EST,2021-04-10,258853
Estonia,EST,2021-04-11,259138
Estonia,EST,2021-04-12,260608
Estonia,EST,2021-04-13,262892
Estonia,EST,2021-04-14,268245
Estonia,EST,2021-04-15,277567
Estonia,EST,2021-04-16,285794
Estonia,EST,2021-04-17,287120
Estonia,EST,2021-04-18,288096
Estonia,EST,2021-04-19,289339
Estonia,EST,2021-04-20,291278
Estonia,EST,2021-04-21,295569
Estonia,EST,2021-04-22,303782
Estonia,EST,2021-04-23,309487
Estonia,EST,2021-04-24,310355
Estonia,EST,2021-04-25,311564
Estonia,EST,2021-04-26,313021
Estonia,EST,2021-04-27,316508
Estonia,EST,2021-04-28,323162
Estonia,EST,2021-04-29,331388
Estonia,EST,2021-04-30,337017
Estonia,EST,2021-05-01,337969
Estonia,EST,2021-05-02,339529
Estonia,EST,2021-05-03,341864
Estonia,EST,2021-05-04,346838
Estonia,EST,2021-05-05,354116
Estonia,EST,2021-05-06,362750
Estonia,EST,2021-05-07,369045
Estonia,EST,2021-05-08,372115
Estonia,EST,2021-05-09,373282
Estonia,EST,2021-05-10,375479
Estonia,EST,2021-05-11,379225
Estonia,EST,2021-05-12,385240
Estonia,EST,2021-05-13,391072
Estonia,EST,2021-05-14,397205
Estonia,EST,2021-05-15,400339
Estonia,EST,2021-05-16,401273
Estonia,EST,2021-05-17,407170
Estonia,EST,2021-05-18,413039
Estonia,EST,2021-05-19,418275
Estonia,EST,2021-05-20,423614
Estonia,EST,2021-05-21,430249
Estonia,EST,2021-05-22,434387
Estonia,EST,2021-05-23,437720
Eswatini,SWZ,2021-03-30,0
Eswatini,SWZ,2021-04-05,20262
Eswatini,SWZ,2021-04-08,27601
Eswatini,SWZ,2021-04-19,31846
Eswatini,SWZ,2021-04-20,32958
Eswatini,SWZ,2021-04-22,33279
Eswatini,SWZ,2021-04-23,33532
Eswatini,SWZ,2021-04-25,34897
Eswatini,SWZ,2021-05-13,35227
Ethiopia,ETH,2021-04-08,430000
Ethiopia,ETH,2021-04-28,1071485
Ethiopia,ETH,2021-04-29,1099614
Ethiopia,ETH,2021-04-30,1114500
Ethiopia,ETH,2021-05-01,1134885
Ethiopia,ETH,2021-05-02,1141092
Ethiopia,ETH,2021-05-03,1168268
Ethiopia,ETH,2021-05-04,1194578
Ethiopia,ETH,2021-05-05,1215934
Ethiopia,ETH,2021-05-06,1237826
Ethiopia,ETH,2021-05-07,1287801
Ethiopia,ETH,2021-05-08,1290828
Ethiopia,ETH,2021-05-09,1295723
Ethiopia,ETH,2021-05-10,1300775
Ethiopia,ETH,2021-05-11,1360752
Ethiopia,ETH,2021-05-12,1397647
Ethiopia,ETH,2021-05-13,1420251
Ethiopia,ETH,2021-05-14,1436665
Ethiopia,ETH,2021-05-15,1454503
Ethiopia,ETH,2021-05-16,1460021
Ethiopia,ETH,2021-05-17,1470079
Ethiopia,ETH,2021-05-18,1484820
Ethiopia,ETH,2021-05-19,1501724
Ethiopia,ETH,2021-05-20,1534280
Ethiopia,ETH,2021-05-21,1584156
Ethiopia,ETH,2021-05-22,1615117
Ethiopia,ETH,2021-05-23,1655244
Europe,,2020-12-02,1
Europe,,2020-12-03,1
Europe,,2020-12-04,2
Europe,,2020-12-05,2
Europe,,2020-12-06,2
Europe,,2020-12-07,4
Europe,,2020-12-08,4
Europe,,2020-12-09,5
Europe,,2020-12-10,6
Europe,,2020-12-11,7
Europe,,2020-12-12,7
Europe,,2020-12-13,7
Europe,,2020-12-14,7
Europe,,2020-12-15,28507
Europe,,2020-12-16,28507
Europe,,2020-12-17,28507
Europe,,2020-12-18,28507
Europe,,2020-12-19,28507
Europe,,2020-12-20,28507
Europe,,2020-12-21,28507
Europe,,2020-12-22,52007
Europe,,2020-12-23,52007
Europe,,2020-12-24,52007
Europe,,2020-12-25,52007
Europe,,2020-12-26,52007
Europe,,2020-12-27,108471
Europe,,2020-12-28,146591
Europe,,2020-12-29,238195
Europe,,2020-12-30,387148
Europe,,2020-12-31,491375
Europe,,2021-01-01,525903
Europe,,2021-01-02,1380048
Europe,,2021-01-03,2846300
Europe,,2021-01-04,3116755
Europe,,2021-01-05,3428438
Europe,,2021-01-06,3686328
Europe,,2021-01-07,4065653
Europe,,2021-01-08,4442544
Europe,,2021-01-09,4637737
Europe,,2021-01-10,5741175
Europe,,2021-01-11,6313364
Europe,,2021-01-12,6982707
Europe,,2021-01-13,8020814
Europe,,2021-01-14,8868260
Europe,,2021-01-15,9723078
Europe,,2021-01-16,10233706
Europe,,2021-01-17,10666349
Europe,,2021-01-18,11431774
Europe,,2021-01-19,12261726
Europe,,2021-01-20,13140234
Europe,,2021-01-21,14083223
Europe,,2021-01-22,15026754
Europe,,2021-01-23,15745295
Europe,,2021-01-24,16353076
Europe,,2021-01-25,17062012
Europe,,2021-01-26,17780763
Europe,,2021-01-27,18653598
Europe,,2021-01-28,19475150
Europe,,2021-01-29,20281392
Europe,,2021-01-30,21078603
Europe,,2021-01-31,21766215
Europe,,2021-02-01,22316938
Europe,,2021-02-02,23031972
Europe,,2021-02-03,23839140
Europe,,2021-02-04,24685339
Europe,,2021-02-05,25461477
Europe,,2021-02-06,26154116
Europe,,2021-02-07,26768333
Europe,,2021-02-08,27304446
Europe,,2021-02-09,28046935
Europe,,2021-02-10,28864867
Europe,,2021-02-11,29876140
Europe,,2021-02-12,30912141
Europe,,2021-02-13,31630507
Europe,,2021-02-14,32793793
Europe,,2021-02-15,33405960
Europe,,2021-02-16,34168931
Europe,,2021-02-17,35185355
Europe,,2021-02-18,36337396
Europe,,2021-02-19,37254487
Europe,,2021-02-20,37937070
Europe,,2021-02-21,38669429
Europe,,2021-02-22,39355474
Europe,,2021-02-23,40258340
Europe,,2021-02-24,41588287
Europe,,2021-02-25,42867099
Europe,,2021-02-26,44232788
Europe,,2021-02-27,45210937
Europe,,2021-02-28,46236893
Europe,,2021-03-01,47142745
Europe,,2021-03-02,51350020
Europe,,2021-03-03,52806614
Europe,,2021-03-04,54851815
Europe,,2021-03-05,56484203
Europe,,2021-03-06,57942733
Europe,,2021-03-07,59178734
Europe,,2021-03-08,60284653
Europe,,2021-03-09,61565575
Europe,,2021-03-10,62988472
Europe,,2021-03-11,64698379
Europe,,2021-03-12,66287573
Europe,,2021-03-13,67656457
Europe,,2021-03-14,68758686
Europe,,2021-03-15,70021323
Europe,,2021-03-16,71214188
Europe,,2021-03-17,72544512
Europe,,2021-03-18,74021076
Europe,,2021-03-19,75720213
Europe,,2021-03-20,77279922
Europe,,2021-03-21,78293436
Europe,,2021-03-22,79530048
Europe,,2021-03-23,80974713
Europe,,2021-03-24,82608739
Europe,,2021-03-25,84274850
Europe,,2021-03-26,86398380
Europe,,2021-03-27,87660900
Europe,,2021-03-28,88939609
Europe,,2021-03-29,91656837
Europe,,2021-03-30,93359454
Europe,,2021-03-31,95334582
Europe,,2021-04-01,97313527
Europe,,2021-04-02,98707218
Europe,,2021-04-03,99934257
Europe,,2021-04-04,101056247
Europe,,2021-04-05,101966265
Europe,,2021-04-06,103603387
Europe,,2021-04-07,106142907
Europe,,2021-04-08,108982491
